상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220804398253,씨유감전,대동점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530645,감전동,2653010500,감전동,2653010500101330005,1,대지,133.0,5.0,부산광역시 사상구 감전동 133-5,265303139013,부산광역시 사상구 새벽시장로,121,,2653010500101330005029713,,부산광역시 사상구 새벽시장로 121,617800,46984,,1,,128.986956010303,35.1541893454145
MA010120220810502870,세븐부산대청점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26110,중구,26110530,대청동,2611011700,대청동2가,2611011700100220004,1,대지,22.0,4.0,부산광역시 중구 대청동2가 22-4,261103125010,부산광역시 중구 대청로,90,1.0,2611011700100220004003703,일부,부산광역시 중구 대청로 90-1,600092,48947,,1,,129.029800042703,35.1027609346523
MA010120220808600771,지에스25부산광안로,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2650010400101200254,1,대지,120.0,254.0,부산광역시 수영구 광안동 120-254,265004214193,부산광역시 수영구 무학로22번길,35,,2650010400101200254007149,,부산광역시 수영구 무학로22번길 35,613802,48293,,1,,129.115946722263,35.1600156882106
MA010120220812509009,이마트24협성휴포레점,명지,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400133280000,1,대지,3328.0,,부산광역시 강서구 명지동 3328,264403350857,부산광역시 강서구 명지국제5로,141,,2644010400133280000000001,명지협성휴포레,부산광역시 강서구 명지국제5로 141,618200,46773,,,,128.921119898159,35.1075244321487
MA010120220811611286,GS25금사대우점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410555,금사회동동,2641011100,금사동,2641011100100460002,1,대지,46.0,2.0,부산광역시 금정구 금사동 46-2,264103006022,부산광역시 금정구 삼어로,206,,2641011100100460002027093,,부산광역시 금정구 삼어로 206,609809,46334,,,,129.117207756648,35.2145490993152
MA010120220810390421,이마트24부산신호부영5차점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440590,신호동,2644011700,신호동,2644011700103020002,1,대지,302.0,2.0,부산광역시 강서구 신호동 302-2,264403136056,부산광역시 강서구 신호산단1로,101,,2644011700103020002000001,부산신호사랑으로부영5차,부산광역시 강서구 신호산단1로 101,618290,46760,,,,128.873565743864,35.0829631236849
MA010120220813068866,지에스25지사과학점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440560,녹산동,2644011400,지사동,2644011400112150002,1,대지,1215.0,2.0,부산광역시 강서구 지사동 1215-2,264403136007,부산광역시 강서구 과학산단로,349,,2644011400112150002000001,,부산광역시 강서구 과학산단로 349,618210,46742,,,,128.83118181014,35.1486600357635
MA010120220802990129,세븐일레븐부산롯데월드,2호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710250,기장읍,2671025033,기장읍,2671025033200460000,2,산,46.0,,부산광역시 기장군 기장읍 시랑리 산 46,267103350834,부산광역시 기장군 기장읍 동부산관광로,8,,2671025033200460000000002,외,부산광역시 기장군 기장읍 동부산관광로 8,619902,46083,,,,129.214958277256,35.1928305076279
MA010120220813247428,세븐일레븐부산화전원룸점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440560,녹산동,2644011000,화전동,2644011000105780010,1,대지,578.0,10.0,부산광역시 강서구 화전동 578-10,264404208572,부산광역시 강서구 화전산단5로118번길,41,,2644011000105780010000001,,부산광역시 강서구 화전산단5로118번길 41,618210,46735,,1,,128.882797561087,35.1092163268095
MA010120220812347560,씨유정관풀리페점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710256,정관읍,2671025628,정관읍,2671025628112830001,1,대지,1283.0,1.0,부산광역시 기장군 정관읍 용수리 1283-1,267103140079,부산광역시 기장군 정관읍 가동3로,2,,2671025628112830001000001,,부산광역시 기장군 정관읍 가동3로 2,619963,46013,,,,129.179097002647,35.3286862672791
MA010120220803219599,씨유광안하이점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500790,광안4동,2650010400,광안동,2650010400107770027,1,대지,777.0,27.0,부산광역시 수영구 광안동 777-27,265004214259,부산광역시 수영구 수영로521번가길,3,,2650010400107770027015118,,부산광역시 수영구 수영로521번가길 3,613806,48262,,1,,129.11071677112,35.1525372768074
MA010120220813243741,블루25마린,팰리스점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26200,영도구,26200640,청학2동,2620012000,청학동,2620012000100210009,1,대지,21.0,9.0,부산광역시 영도구 청학동 21-9,262003006003,부산광역시 영도구 태종로,365,,2620012000100210009009896,,부산광역시 영도구 태종로 365,606818,49009,,1,,129.064699915189,35.0943492236363
MA010120220812667141,지에스25광안스위트점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500780,광안3동,2650010400,광안동,2650010400110580001,1,대지,1058.0,1.0,부산광역시 수영구 광안동 1058-1,265004214346,부산광역시 수영구 연수로392번길,14,,2650010400110580001009799,,부산광역시 수영구 연수로392번길 14,613810,48242,,1,,129.111807074084,35.1688201041303
MA010120220807418049,세븐하단세양점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300105250008,1,대지,525.0,8.0,부산광역시 사하구 하단동 525-8,263803006030,부산광역시 사하구 낙동남로,1399,,2638010300105250008019166,동쪽,부산광역시 사하구 낙동남로 1399,604852,49312,,1,,128.964700884261,35.1066094430296
MA010120220810472243,GS25영도영선,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26200,영도구,26200540,영선1동,2620010900,영선동2가,2620010900100190007,1,대지,19.0,7.0,부산광역시 영도구 영선동2가 19-7,262004184230,부산광역시 영도구 절영로93번길,48,,2620010900100990001018842,,부산광역시 영도구 절영로93번길 48,606042,49056,,,,129.040990154048,35.0884516004306
MA010120220810627784,GS25부산금사점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410555,금사회동동,2641011100,금사동,2641011100100480001,1,대지,48.0,1.0,부산광역시 금정구 금사동 48-1,264103135057,부산광역시 금정구 개좌로,98,,2641011100100480001004203,,부산광역시 금정구 개좌로 98,609809,46331,,1,,129.113809611167,35.2215473103857
MA010120220813382400,씨유하단지하철역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380561,하단1동,2638010300,하단동,2638010300104910000,1,대지,491.0,,부산광역시 사하구 하단동 491,263803006030,부산광역시 사하구 낙동남로,1415,,2638010300104910000000001,,부산광역시 사하구 낙동남로 1415,604021,49311,,1,,128.966237016412,35.1061880072281
MA010120220814050806,지에스25부암동평로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230640,부암1동,2623010800,부암동,2623010800103040003,1,대지,304.0,3.0,부산광역시 부산진구 부암동 304-3,262303129011,부산광역시 부산진구 동평로,193,,2623010800103040003009717,,부산광역시 부산진구 동평로 193,614838,47141,,,,129.049490894942,35.1678182164405
MA010120220801940337,세븐일레븐부산국제여객터미널,1호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100100450039,1,대지,45.0,39.0,부산광역시 동구 초량동 45-39,261702006001,부산광역시 동구 충장대로,206,,2617010100100450039021393,부산항국제여객터미널,부산광역시 동구 충장대로 206,601827,48751,,2,,129.049145912197,35.1177462515126
MA010120220810492813,이마트24코모도점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26110,중구,26110520,동광동,2611011500,동광동5가,2611011500100030010,1,대지,3.0,10.0,부산광역시 중구 동광동5가 3-10,261103125006,부산광역시 중구 중구로,154,,2611011500100030010002812,,부산광역시 중구 중구로 154,600025,48925,,,,129.03558058595,35.1085576537667
MA010120220812939214,세븐일레븐부산당감블루점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230680,당감2동,2623010900,당감동,2623010900108180079,1,대지,818.0,79.0,부산광역시 부산진구 당감동 818-79,262304187051,부산광역시 부산진구 가야대로691번길,4,,2623010900108180079000003,,부산광역시 부산진구 가야대로691번길 4,614816,47262,,,,129.047300641639,35.1570593230734
MA010120220811617018,미소분식,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410520,서2동,2641011000,서동,2641011000102940009,1,대지,294.0,9.0,부산광역시 금정구 서동 294-9,264103130027,부산광역시 금정구 서동중심로,57,,2641011000102940009030203,,부산광역시 금정구 서동중심로 57,609832,46327,,,,129.103149726906,35.2140102311259
MA010120220807334179,씨유반여,드림점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300108850003,1,대지,885.0,3.0,부산광역시 해운대구 반여동 885-3,263504199074,부산광역시 해운대구 선수촌로177번길,5,,2635010300108850003017530,,부산광역시 해운대구 선수촌로177번길 5,612809,48032,,1,,129.123434592912,35.2086816973322
MA010120220809832830,씨유민락동방점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300101640039,1,대지,164.0,39.0,부산광역시 수영구 민락동 164-39,265003138014,부산광역시 수영구 민락로,32,,2650010300101640039002365,,부산광역시 수영구 민락로 32,613828,48286,,1,,129.121610847259,35.1579791146828
MA010120220813316663,세븐일레븐부산연제원룸점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200114950001,1,대지,1495.0,1.0,부산광역시 연제구 연산동 1495-1,264704211311,부산광역시 연제구 월드컵대로153번길,92,,2647010200114950001003725,명칭없음,부산광역시 연제구 월드컵대로153번길 92,611828,47541,,1,,129.07680267356,35.1832132328157
MA010120220800625394,이마트24셀프호텔AG405점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300101100060,1,대지,110.0,60.0,부산광역시 수영구 민락동 110-60,265003138016,부산광역시 수영구 민락수변로,141,,2650010300101100060012865,호텔아파트,부산광역시 수영구 민락수변로 141,613827,48280,,1,,129.134618194057,35.1564709072109
MA010120220810634833,세븐일레븐부산범일동산점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170650,범일1동,2617010400,범일동,2617010400101040004,1,대지,104.0,4.0,부산광역시 동구 범일동 104-4,261702000010,부산광역시 동구 중앙대로,501,,2617010400101040004019381,,부산광역시 동구 중앙대로 501,601804,48723,,2,,129.056190113547,35.1379302028427
MA010120220812643192,세븐부산물만골역점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470680,연산4동,2647010200,연산동,2647010200106990010,1,대지,699.0,10.0,부산광역시 연제구 연산동 699-10,264704211335,부산광역시 연제구 월드컵대로58번길,7,,2647010200106990010019374,,부산광역시 연제구 월드컵대로58번길 7,611823,47581,,,,129.084961090501,35.1798919316852
MA010120220806505934,세븐일레븐부산괴정,태양점,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,26,부산광역시,26380,사하구,26380510,괴정1동,2638010100,괴정동,2638010100104990001,1,대지,499.0,1.0,부산광역시 사하구 괴정동 499-1,263804202305,부산광역시 사하구 사하로141번길,69,,2638010100104990001030190,,부산광역시 사하구 사하로141번길 69,604812,49389,,1,,128.989250640561,35.0951694597126
MA010120220812576326,씨유광안오션점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300101810154,1,대지,181.0,154.0,부산광역시 수영구 민락동 181-154,265004214070,부산광역시 수영구 광안해변로278번길,42,,2650010300101810154000001,오션브릿지,부산광역시 수영구 광안해변로278번길 42,613828,48283,,,,129.124513202287,35.1539721852274
MA010120220811423260,GS25이기대점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290590,용호3동,2629010700,용호동,2629010700100860012,1,대지,86.0,12.0,부산광역시 남구 용호동 86-12,262904193344,부산광역시 남구 이기대공원로12번길,1,,2629010700100860012008825,,부산광역시 남구 이기대공원로12번길 1,608831,48577,,1,,129.11408639116,35.1241642416401
MA010120220812742740,세븐부산삼한골든뷰점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410690,구서2동,2641010700,구서동,2641010700101620004,1,대지,162.0,4.0,부산광역시 금정구 구서동 162-4,264102000010,부산광역시 금정구 중앙대로,1967,,2641010700101620004000002,삼한골든뷰,부산광역시 금정구 중앙대로 1967,609802,46229,,1,,129.090980428709,35.2600984419189
MA010120220810620096,씨유동명대학교,3호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290610,용당동,2629010800,용당동,2629010800105350000,1,대지,535.0,,부산광역시 남구 용당동 535,262903131019,부산광역시 남구 신선로,428,,2629010800200180000013320,동명대학교,부산광역시 남구 신선로 428,608711,48520,,,,129.101365648532,35.1246919410292
MA010120220804953626,지에스25동래수안역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700104010014,1,대지,401.0,14.0,부산광역시 동래구 명륜동 401-14,262604190132,부산광역시 동래구 명륜로98번길,3,,2626010700104010014001874,,부산광역시 동래구 명륜로98번길 3,607804,47814,,,,129.083689901384,35.2027490386686
MA010120220811668724,씨유엄궁,롯데점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800101030010,1,대지,103.0,10.0,부산광역시 사상구 엄궁동 103-10,265303139016,부산광역시 사상구 엄궁북로,57,,2653010800101030010024722,국제슈퍼,부산광역시 사상구 엄궁북로 57,617829,47038,,,,128.976700269036,35.1280336959161
MA010120220810687104,씨유신평역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380572,신평2동,2638010400,신평동,2638010400104520023,1,대지,452.0,23.0,부산광역시 사하구 신평동 452-23,263803134026,부산광역시 사하구 하신중앙로,176,,2638010400104520023010181,,부산광역시 사하구 하신중앙로 176,604834,49419,,1,,128.962755063601,35.0945199963718
MA010120220813281349,지에스25명장화목점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260762,명장2동,2626010100,명장동,2626010100100250014,1,대지,25.0,14.0,부산광역시 동래구 명장동 25-14,262603130020,부산광역시 동래구 충렬사로,53,,2626010100100250014022597,,부산광역시 동래구 충렬사로 53,607807,47750,,,,129.098658605505,35.2037700524799
MA010120220808315955,이마트24국제공원점,명지,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400134480006,1,대지,3448.0,6.0,부산광역시 강서구 명지동 3448-6,264403350863,부산광역시 강서구 명지국제6로232번길,15,,2644010400134480006000001,,부산광역시 강서구 명지국제6로232번길 15,618200,46772,,,,128.924251416039,35.0961196958587
MA010120220808311683,세븐부산반송그린점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350620,반송2동,2635010100,반송동,2635010100108720000,1,대지,872.0,,부산광역시 해운대구 반송동 872,263503133027,부산광역시 해운대구 신반송로,102,,2635010100108720000004026,삼한그린타운2차,부산광역시 해운대구 신반송로 102,612735,48012,,,,129.162897252347,35.2302589099563
MA010120220806704186,씨유대저덕두점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440520,대저2동,2644010200,대저2동,2644010200118600001,1,대지,1860.0,1.0,부산광역시 강서구 대저2동 1860-1,264403136002,부산광역시 강서구 경전철로,34,,2644010200118600001018877,,부산광역시 강서구 경전철로 34,618807,46719,,,,128.95616935026,35.1831677964564
MA010120220804432815,씨유개금주공점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230760,개금3동,2623011100,개금동,2623011100100530002,1,대지,53.0,2.0,부산광역시 부산진구 개금동 53-2,262304187285,부산광역시 부산진구 백양대로208번길,23,,2623011100100530002027770,,부산광역시 부산진구 백양대로208번길 23,614810,47169,,1,,129.026966285068,35.1592127139229
MA010120220804852619,미니스톱정관이지점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710256,정관읍,2671025627,정관읍,2671025627107350000,1,대지,735.0,,부산광역시 기장군 정관읍 모전리 735,267103140040,부산광역시 기장군 정관읍 정관2로,9,,2671032027107350000000001,이지더원2차,부산광역시 기장군 정관읍 정관2로 9,619717,46007,,2,,129.162835769642,35.3332857490545
MA010120220804836978,씨유구서,보라매점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410690,구서2동,2641010700,구서동,2641010700102010009,1,대지,201.0,9.0,부산광역시 금정구 구서동 201-9,264104205021,부산광역시 금정구 구서중앙로15번길,27,,2641010700102010009017722,산들파르테,부산광역시 금정구 구서중앙로15번길 27,609804,46230,,1,,129.089669923823,35.2535607652727
MA010120220803529466,씨유화명대림,쌍용점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200123060000,1,대지,2306.0,,부산광역시 북구 화명동 2306,263203132027,부산광역시 북구 화명신도시로,39,,2632010200123060000002160,대림쌍용강변타운,부산광역시 북구 화명신도시로 39,616735,46540,,,,129.007057024614,35.2264379716842
MA010120220807378584,도담,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710253,장안읍,2671025331,장안읍,2671025331108320003,1,대지,832.0,3.0,부산광역시 기장군 장안읍 반룡리 832-3,267103140073,부산광역시 기장군 장안읍 장안산단7로,8,,2671025331108320003000001,,부산광역시 기장군 장안읍 장안산단7로 8,619952,46034,,,,129.263676690937,35.3361965622871
MA010120220806978490,세븐일레븐부산범천다인점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230770,범천1동,2623010400,범천동,2623010400108480008,1,대지,848.0,8.0,부산광역시 부산진구 범천동 848-8,262303127051,부산광역시 부산진구 범일로,176,,2623010400108480008033679,로얄팰리스,부산광역시 부산진구 범일로 176,614828,47357,,1,,129.059687132759,35.1456658636628
MA010120220803817946,이마트24북부면허시험장,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530610,덕포2동,2653010300,덕포동,2653010300103690022,1,대지,369.0,22.0,부산광역시 사상구 덕포동 369-22,265304217282,부산광역시 사상구 삼덕로45번길,84,,2653010300103690022000001,,부산광역시 사상구 삼덕로45번길 84,617814,46946,,1,,128.982877362415,35.1778219307452
MA010120220803270881,더까까주까,기장점,G2,소매,G204,종합 소매,G20405,편의점,G47216,빵류; 과자류 및 당류 소매업,26,부산광역시,26710,기장군,26710250,기장읍,2671025022,기장읍,2671025022103420001,1,대지,342.0,1.0,부산광역시 기장군 기장읍 교리 342-1,267103140052,부산광역시 기장군 기장읍 차성로,430,,2671025022103420001004350,,부산광역시 기장군 기장읍 차성로 430,619901,46056,,1,,129.217019930946,35.2540961295934
MA010120220810530174,씨유신평대로,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380571,신평1동,2638010400,신평동,2638010400100330152,1,대지,33.0,152.0,부산광역시 사하구 신평동 33-152,263804202180,부산광역시 사하구 다대로130번길,1,,2638010400100330151002860,,부산광역시 사하구 다대로130번길 1,604833,49441,,,,128.977667119385,35.0908891380897
MA010120220806927402,지에스25부산시민공원뽀로로,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230510,부전1동,2623010500,범전동,2623010500102000000,1,대지,200.0,,부산광역시 부산진구 범전동 200,262303129030,부산광역시 부산진구 시민공원로,73,,2623010500101950000000001,부산시민공원문화의,부산광역시 부산진구 시민공원로 73,614825,47197,,,,129.055851247541,35.1654484826606
MA010120220810508758,세븐일레븐부산덕천역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2632010400103270000,1,대지,327.0,,부산광역시 북구 덕천동 327,263202006007,부산광역시 북구 만덕대로,39,,2632010400103280000000001,덕천지하상가,부산광역시 북구 만덕대로 39,616817,46548,,1,,129.009668463922,35.2112010089618
MA010120220810552809,씨유부곡리젠시점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410591,부곡4동,2641010900,부곡동,2641010900103960002,1,대지,396.0,2.0,부산광역시 금정구 부곡동 396-2,264103006035,부산광역시 금정구 부곡로,28,,2641010900103960002029150,온천리젠시타워아파트,부산광역시 금정구 부곡로 28,609824,46310,,1,,129.08800039362,35.2193009697869
MA010120220810717828,세븐일레븐부산주례원룸점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530660,주례2동,2653010600,주례동,2653010600100600050,1,대지,60.0,50.0,부산광역시 사상구 주례동 60-50,265304217025,부산광역시 사상구 가야대로378번길,15,,2653010600100600050031758,,부산광역시 사상구 가야대로378번길 15,617833,47006,,1,,129.01402038626,35.1504169887923
MA010120220809596246,씨유화명,그린점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200123150001,1,대지,2315.0,1.0,부산광역시 북구 화명동 2315-1,263203132020,부산광역시 북구 학사로,5,,2632010200123150001017512,수정빌딩,부산광역시 북구 학사로 5,616853,46542,,1,,129.008441712949,35.2238016236339
MA010120220810666627,세븐범천동일점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230770,범천1동,2623010400,범천동,2623010400108570002,1,대지,857.0,2.0,부산광역시 부산진구 범천동 857-2,262302000010,부산광역시 부산진구 중앙대로,626,,2623010400108570002047936,서면동일타워,부산광역시 부산진구 중앙대로 626,614828,47353,,1,,129.059585680546,35.1486053821099
MA010120220803261784,이마트24R사직석사점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260580,사직1동,2626010900,사직동,2626010900100720042,1,대지,72.0,42.0,부산광역시 동래구 사직동 72-42,262603130011,부산광역시 동래구 석사로,32,,2626010900100720043008923,,부산광역시 동래구 석사로 32,607817,47858,,1,,129.063063114466,35.1993896153084
MA010120220811461482,세븐수영２호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500780,광안3동,2650010400,광안동,2650010400100500007,1,대지,50.0,7.0,부산광역시 수영구 광안동 50-7,265003131037,부산광역시 수영구 수영로,704,,2650010400100500007000709,,부산광역시 수영구 수영로 704,613800,48266,,,,129.116438254558,35.167549727392
MA010120220811398150,하프타임,반송점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350620,반송2동,2635010100,반송동,2635010100100400769,1,대지,40.0,769.0,부산광역시 해운대구 반송동 40-769,263504199152,부산광역시 해운대구 윗반송로51번길,82,,2635010100100400769003996,,부산광역시 해운대구 윗반송로51번길 82,612800,48007,,,,129.156151883862,35.2310100985997
MA010120220805100984,씨유수정온,사랑점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170570,수정2동,2617010200,수정동,2617010200108560009,1,대지,856.0,9.0,부산광역시 동구 수정동 856-9,261703127025,부산광역시 동구 수정로,28,1.0,2617010200108560009015115,,부산광역시 동구 수정로 28-1,601818,48782,,1,,129.044153579056,35.1286356026161
MA010120220801317273,지에스25수영강동원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500730,수영동,2650010200,수영동,2650010200104660001,1,대지,466.0,1.0,부산광역시 수영구 수영동 466-1,265004214221,부산광역시 수영구 수미로14번길,39,1.0,2650010200104660001014952,,부산광역시 수영구 수미로14번길 39-1,613831,48231,,1,,129.11096781021,35.1728628813805
MA010120220806038704,세븐부산덕천아남점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2632010400103970001,1,대지,397.0,1.0,부산광역시 북구 덕천동 397-1,263204196074,부산광역시 북구 금곡대로8번길,33,,2632010400103970001012626,아남프라자,부산광역시 북구 금곡대로8번길 33,616754,46548,,1,,129.007227281247,35.2115028580502
MA010120220809470404,세븐부산연산중앙점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200112930032,1,대지,1293.0,32.0,부산광역시 연제구 연산동 1293-32,264704211313,부산광역시 연제구 월드컵대로165번길,41,,2647010200112930032005602,,부산광역시 연제구 월드컵대로165번길 41,611839,47541,,,,129.07725428947,35.1854313385942
MA010120220812885229,지에스25사하장평점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380590,장림2동,2638010500,장림동,2638010500105210002,1,대지,521.0,2.0,부산광역시 사하구 장림동 521-2,263803134024,부산광역시 사하구 장평로,17,,2638010500105210002019386,,부산광역시 사하구 장평로 17,604846,49491,,,,128.9754837857,35.0690078438749
MA010120220810139642,모든상회,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700100840001,1,대지,84.0,1.0,부산광역시 금정구 구서동 84-1,264102000010,부산광역시 금정구 중앙대로,1817,11.0,2641010700100840001013737,,부산광역시 금정구 중앙대로 1817-11,609854,46273,,,,129.091904943731,35.2464841984267
