상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220809935619,찐피티,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290510,대연1동,2629010600,대연동,2629010600103350017,1,대지,335,17,부산광역시 남구 대연동 335-17,262904193145,부산광역시 남구 수영로250번길,19,,2629010600103350017001027,,부산광역시 남구 수영로250번길 19,608809,48497,,2,,129.094799651112,35.134700374654
MA010120220810886932,골드웨이브,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921108090001,1,대지,809,1,부산광역시 기장군 일광읍 삼성리 809-1,267103352375,부산광역시 기장군 일광읍 해빛1로,74,,2671031021108090001000001,,부산광역시 기장군 일광읍 해빛1로 74,619912,46048,,6,,129.22280372319,35.2603248298837
MA010120220809124164,부광테바짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230560,양정1동,2623010100,양정동,2623010100103940002,1,대지,394,2,부산광역시 부산진구 양정동 394-2,262304187699,부산광역시 부산진구 중앙대로909번길,11,,2623010100103940002000765,,부산광역시 부산진구 중앙대로909번길 11,614856,47213,,3,,129.069360934611,35.1715354946168
MA010120220805927250,오앤오짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400136030007,1,대지,3603,7,부산광역시 강서구 명지동 3603-7,264403350853,부산광역시 강서구 명지국제2로28번길,34,,2644010400136030007000001,에코펠리스,부산광역시 강서구 명지국제2로28번길 34,618200,46726,,6,,128.908856953255,35.0928484471212
MA010120220810341210,호이스트짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300108870001,1,대지,887,1,부산광역시 사하구 하단동 887-1,263803134034,부산광역시 사하구 하신번영로,310,,2638010300108870001032982,,부산광역시 사하구 하신번영로 310,604853,49306,,3,,128.959014056296,35.1086390586968
MA010120220805144003,지엠PT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290510,대연1동,2629010600,대연동,2629010600117250015,1,대지,1725,15,부산광역시 남구 대연동 1725-15,262904193304,부산광역시 남구 유엔로183번길,71,,2629010600117250015006887,우주빌,부산광역시 남구 유엔로183번길 71,608811,48503,,2,,129.096137938071,35.133415603233
MA010120220800914395,피트니스가르텐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2623010200103540012,1,대지,354,12,부산광역시 부산진구 전포동 354-12,262303129009,부산광역시 부산진구 동성로,27,,2623010200103540010047536,,부산광역시 부산진구 동성로 27,614863,47305,,3,,129.068174252519,35.1528476882337
MA010120220806536881,지엠개발,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230660,부암3동,2623010800,부암동,2623010800105380014,1,대지,538,14,부산광역시 부산진구 부암동 538-14,262303129006,부산광역시 부산진구 당감로,104,,2623010800105380014054232,협성프라자,부산광역시 부산진구 당감로 104,614839,47136,,4,,129.038318599146,35.1708815103343
MA010120220811744450,지젤피트니스클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122760002,1,대지,2276,2,부산광역시 북구 화명동 2276-2,263202132002,부산광역시 북구 화명대로,32,,2632010200122760002015370,다운타운,부산광역시 북구 화명대로 32,616852,46526,,,,129.01148613446,35.2345740113719
MA010120220811700352,플러스휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2647010200107870001,1,대지,787,1,부산광역시 연제구 연산동 787-1,264704211332,부산광역시 연제구 월드컵대로3번길,32,,2647010200107870001018835,,부산광역시 연제구 월드컵대로3번길 32,611827,47603,,,,129.08540108871,35.1760634581137
MA010120220813740352,SPT컨디셔닝,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122710004,1,대지,2271,4,부산광역시 북구 화명동 2271-4,263202132002,부산광역시 북구 화명대로,15,,2632010200122710004017577,하이페리온타워,부산광역시 북구 화명대로 15,616852,46524,,2,,129.009881695387,35.2354297428226
MA010120220813574235,리치웰휘트니스덕천스파,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2632010400103970001,1,대지,397,1,부산광역시 북구 덕천동 397-1,263204196074,부산광역시 북구 금곡대로8번길,33,,2632010400103970001012626,아남프라자,부산광역시 북구 금곡대로8번길 33,616754,46548,,3,,129.007227281247,35.2115028580502
MA010120220806639894,피티파크,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200113100055,1,대지,1310,55,부산광역시 연제구 연산동 1310-55,264703137024,부산광역시 연제구 중앙천로,90,,2647010200113100055020198,,부산광역시 연제구 중앙천로 90,611839,47598,,2,,129.079011233837,35.1815802815908
MA010120220811703033,체육타임운동전문센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800114330012,1,대지,1433,12,부산광역시 동래구 온천동 1433-12,262604190460,부산광역시 동래구 중앙대로1335번길,43,,2626010800114330011010966,,부산광역시 동래구 중앙대로1335번길 43,607837,47733,,,,129.07532004299,35.2069119818827
MA010120220808326298,디바피티,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400133570003,1,대지,3357,3,부산광역시 강서구 명지동 3357-3,264403350868,부산광역시 강서구 명지국제8로,235,,2644010400133570003000001,아상가,부산광역시 강서구 명지국제8로 235,618200,46773,,,,128.918605961406,35.0985252664125
MA010120220809802186,어반짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320550,덕천1동,2632010400,덕천동,2632010400103700000,1,대지,370,,부산광역시 북구 덕천동 370,263203132004,부산광역시 북구 기찰로,164,,2632010400103700000008663,우찰웰스타운,부산광역시 북구 기찰로 164,616814,46554,,3,,129.022907334758,35.2141615551317
MA010120220807076180,레인보우프로젝트,연산지점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200107020001,1,대지,702,1,부산광역시 연제구 연산동 702-1,264702000010,부산광역시 연제구 중앙대로,1090,,2647010200107020001000001,,부산광역시 연제구 중앙대로 1090,611839,47596,,5,,129.081058035273,35.1847982850086
MA010120220805536359,코오롱글로벌스포렉스부산,아시아드점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,B2,,129.062012486264,35.1912700712054
MA010120220812444161,인코어,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260550,온천1동,2626010800,온천동,2626010800101530008,1,대지,153,8,부산광역시 동래구 온천동 153-8,262602000010,부산광역시 동래구 중앙대로,1523,,2626010800101530008012999,SK허브스카이위아아파트,부산광역시 동래구 중앙대로 1523,607787,47710,,2,,129.085580496933,35.2212891817598
MA010120220805419925,시나브로,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700105530021,1,대지,553,21,부산광역시 동래구 명륜동 553-21,262604190494,부산광역시 동래구 충렬대로181번길,42,,2626010700105530021022133,상빌딩,부산광역시 동래구 충렬대로181번길 42,607804,47736,,11,,129.080162054992,35.2056213152946
MA010120220810206374,더바른교정재활센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114730002,1,대지,1473,2,부산광역시 해운대구 좌동 1473-2,263502006010,부산광역시 해운대구 해운대로,794,,2635010700114730002000001,엘리움,부산광역시 해운대구 해운대로 794,612842,48104,,3,,129.17574276493,35.1687965420148
MA010120220805001239,온포인트짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2623010300101170003,1,대지,117,3,부산광역시 부산진구 부전동 117-3,262304187428,부산광역시 부산진구 서전로9번길,18,,2623010300101170003049313,티홀딩스,부산광역시 부산진구 서전로9번길 18,614844,47246,,4,,129.060791345851,35.1585607433372
MA010120220808598574,반트짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26140,서구,26140680,암남동,2614012400,암남동,2614012400103530005,1,대지,353,5,부산광역시 서구 암남동 353-5,261402126001,부산광역시 서구 충무대로,12,,2614012400103530005018559,GS프라자,부산광역시 서구 충무대로 12,602831,49269,,7,,129.016317805115,35.0767166216812
MA010120220810625539,우리헬스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26170,동구,26170660,범일2동,2617010400,범일동,2617010400106440010,1,대지,644,10,부산광역시 동구 범일동 644-10,261703127043,부산광역시 동구 진시장로,13,,2617010400106440010007914,주차빌딩,부산광역시 동구 진시장로 13,601803,48734,,6,,129.058027583725,35.1377097543796
MA010120220810500922,영개발주,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26200,영도구,26200650,동삼1동,2620012100,동삼동,2620012100103170008,1,대지,317,8,부산광역시 영도구 동삼동 317-8,262003128009,부산광역시 영도구 동삼로,56,,2620012100103170008025112,,부산광역시 영도구 동삼로 56,606807,49101,,,,129.0707985986,35.0784026200441
MA010120220810789446,타임머신PT체형관리,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200104790006,1,대지,479,6,부산광역시 연제구 연산동 479-6,264703006054,부산광역시 연제구 과정로,139,,2647010200104790006016113,,부산광역시 연제구 과정로 139,611812,47586,,2,,129.106859744691,35.1837842842845
MA010120220804969081,워너짐가야,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230680,당감2동,2623010900,당감동,2623010900101090004,1,대지,109,4,부산광역시 부산진구 당감동 109-4,262302006015,부산광역시 부산진구 가야대로,635,12,2623010900101090004002633,금호그랜드타운,부산광역시 부산진구 가야대로 635-12,614816,47275,,3,,129.041631236459,35.1563259585397
MA010120220805031980,원앤온리PT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,S96129,체형 등 기타 신체 관리 서비스업,26,부산광역시,26230,부산진구,26230540,연지동,2623010600,연지동,2623010600103530001,1,대지,353,1,부산광역시 부산진구 연지동 353-1,262303129024,부산광역시 부산진구 새싹로,183,,2623010600103530001001486,세동한신,부산광역시 부산진구 새싹로 183,614789,47109,,2,,129.048931948175,35.1717837796561
MA010120220813941322,여산,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105810006,1,대지,581,6,부산광역시 사상구 괘법동 581-6,265303139012,부산광역시 사상구 새벽로,198,,2653010400105810006011079,성남빌딩,부산광역시 사상구 새벽로 198,617809,46973,,,,128.984159237867,35.1587591024066
MA010120220804825262,멋짐헬스&PT,동래점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700107520000,1,대지,752,,부산광역시 동래구 명륜동 752,262604190121,부산광역시 동래구 명륜로236번길,9,,2626010700107520000014971,명륜동스카이뷰,부산광역시 동래구 명륜로236번길 9,607802,47744,,4,,129.084961447255,35.2142618714754
MA010120220806947812,모리짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230560,양정1동,2623010100,양정동,2623010100105010004,1,대지,501,4,부산광역시 부산진구 양정동 501-4,262303129011,부산광역시 부산진구 동평로,373,,2623010100105010004000001,,부산광역시 부산진구 동평로 373,614858,47119,,4,,129.065959291464,35.1750269975132
MA010120220803310535,서진헬스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380620,감천1동,2638010800,감천동,2638010800106490005,1,대지,649,5,부산광역시 사하구 감천동 649-5,263803006004,부산광역시 사하구 감천로,52,,2638010800106490005011057,,부산광역시 사하구 감천로 52,604806,49445,,3,,128.998210405734,35.0902908684838
MA010120220810284056,고피트니스,부산역점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100111990009,1,대지,1199,9,부산광역시 동구 초량동 1199-9,261702000010,부산광역시 동구 중앙대로,216,,2617010100111990009003560,지하2층,부산광역시 동구 중앙대로 216,601838,48733,,1,,129.040807997133,35.1163279485245
MA010120220812586354,티제이짐메트로,자이점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290570,용호1동,2629010700,용호동,2629010700109570001,1,대지,957,1,부산광역시 남구 용호동 957-1,262903131015,부산광역시 남구 분포로,115,,2629010700109570001000001,힐탑탑플레이스상가,부산광역시 남구 분포로 115,608091,48515,,,,129.112725278766,35.1321902475945
MA010120220806759560,웨이브짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500100180004,1,대지,18,4,부산광역시 수영구 남천동 18-4,265003131037,부산광역시 수영구 수영로,416,,2650010500100180004002569,,부산광역시 수영구 수영로 416,613814,48308,,1,,129.109140932465,35.1429223838092
MA010120220810633059,석화헬스클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26170,동구,26170660,범일2동,2617010400,범일동,2617010400108300061,1,대지,830,61,부산광역시 동구 범일동 830-61,261703127033,부산광역시 동구 조방로,21,,2617010400108300061002757,석화빌딩,부산광역시 동구 조방로 21,601807,48744,,4,,129.06189463518,35.1387974837492
MA010120220807397862,운동제이짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710256,정관읍,2671025622,정관읍,2671025622107170001,1,대지,717,1,부산광역시 기장군 정관읍 매학리 717-1,267103140047,부산광역시 기장군 정관읍 정관로,579,,2671032022107170001000001,스타빌딩,부산광역시 기장군 정관읍 정관로 579,619963,46015,,3,,129.177174349949,35.321367801437
MA010120220809569687,뉴피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114800002,1,대지,1480,2,부산광역시 해운대구 좌동 1480-2,263504199126,부산광역시 해운대구 양운로42번길,18,,2635010700114800003000001,원웨이,부산광역시 해운대구 양운로42번길 18,612842,48111,,9,,129.177501801777,35.1685035910713
MA010120220809984950,N트레이닝센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114850001,1,대지,1485,1,부산광역시 해운대구 좌동 1485-1,263503133010,부산광역시 해운대구 세실로,39,,2635010700114850001018502,새삶빌딩,부산광역시 해운대구 세실로 39,612842,48111,,9,,129.178653537995,35.1684828732802
MA010120220809672155,라인피티,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530670,학장동,2653010700,학장동,2653010700105740009,1,대지,574,9,부산광역시 사상구 학장동 574-9,265303139006,부산광역시 사상구 대동로,129,,2653010700105740007017194,육오빌딩,부산광역시 사상구 대동로 129,617845,47050,,4,,128.981346718189,35.140069657179
MA010120220808440181,바디팩토리,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380550,당리동,2638010200,당리동,2638010200103260025,1,대지,326,25,부산광역시 사하구 당리동 326-25,263803134004,부산광역시 사하구 괴정로,99,,2638010200103260025036822,다온빌딩,부산광역시 사하구 괴정로 99,604830,49411,,3,,128.974916402602,35.1023069569481
MA010120220808770169,마법의손리우,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100300015,1,대지,30,15,부산광역시 남구 대연동 30-15,262904193157,부산광역시 남구 수영로358번길,23,,2629010600100300015028672,,부산광역시 남구 수영로358번길 23,608804,48510,,5,,129.105297869414,35.1385375334866
MA010120220813334655,하이브짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100530008,1,대지,53,8,부산광역시 남구 대연동 53-8,262904193202,부산광역시 남구 용소로13번길,27,,2629010600100530008000001,,부산광역시 남구 용소로13번길 27,608804,48512,,3,,129.101987316963,35.1369278867475
MA010120220809595488,오성피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26410,금정구,26410690,구서2동,2641010700,구서동,2641010700101920001,1,대지,192,1,부산광역시 금정구 구서동 192-1,264103130022,부산광역시 금정구 금강로,528,,2641010700101920001004499,,부산광역시 금정구 금강로 528,609803,46230,,8,,129.088055938907,35.254453735508
MA010120220810341269,브로짐BROGYM,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260600,사직3동,2626010900,사직동,2626010900100580028,1,대지,58,28,부산광역시 동래구 사직동 58-28,262602006012,부산광역시 동래구 아시아드대로,192,1,2626010900100580028009583,,부산광역시 동래구 아시아드대로 192-1,607816,47840,,4,,129.065516128404,35.2013123001856
MA010120220810644923,크로스핏라이언짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300105200014,1,대지,520,14,부산광역시 부산진구 부전동 520-14,262304187688,부산광역시 부산진구 중앙대로691번길,54,,2623010300105200014000001,,부산광역시 부산진구 중앙대로691번길 54,614847,47287,,1,,129.056094896124,35.1546394065136
MA010120220809943434,라인피티,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380620,감천1동,2638010800,감천동,2638010800106610001,1,대지,661,1,부산광역시 사하구 감천동 661-1,263803006004,부산광역시 사하구 감천로,46,,2638010800106610001016405,,부산광역시 사하구 감천로 46,604806,49445,,3,,128.997517555111,35.0906537497914
MA010120220810716992,그린힐헬스클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530650,주례1동,2653010600,주례동,2653010600103150001,1,대지,315,1,부산광역시 사상구 주례동 315-1,265304217325,부산광역시 사상구 양지로30번길,4,,2653010600103150001009906,,부산광역시 사상구 양지로30번길 4,617836,46994,,,,129.003653673329,35.1540764693613
MA010120220812100817,유니크짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100720006,1,대지,72,6,부산광역시 남구 대연동 72-6,262903131037,부산광역시 남구 수영로,300,,2629010600100720006000338,PL아파트,부산광역시 남구 수영로 300,608805,48499,,7,,129.099227408159,35.1366783648146
MA010120220810821468,플러스아시아드부산,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300102410038,1,대지,241,38,부산광역시 부산진구 부전동 241-38,262304187688,부산광역시 부산진구 중앙대로691번길,5,,2623010300102410038034232,천우장,부산광역시 부산진구 중앙대로691번길 5,614846,47289,,,,129.058675831829,35.1542981785407
MA010120220813296807,강쌤경찰;소방;해경공무원체력실기학원부산,서면점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300102250005,1,대지,225,5,부산광역시 부산진구 부전동 225-5,262304187686,부산광역시 부산진구 중앙대로680번길,30,,2623010300102250005052757,,부산광역시 부산진구 중앙대로680번길 30,614846,47296,,5,,129.060810593189,35.1532345470943
MA010120220805003053,센텀베스트피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114690000,1,대지,1469,,부산광역시 해운대구 우동 1469,263503133019,부산광역시 해운대구 센텀서로,30,,2635010500114690000000001,케이엔엔타워,부산광역시 해운대구 센텀서로 30,612022,48058,,3,,129.128440919172,35.1720613544308
MA010120220811398391,몸짱스튜디오레져스쿨,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710250,기장읍,2671025021,기장읍,2671025021101500017,1,대지,150,17,부산광역시 기장군 기장읍 동부리 150-17,267104220317,부산광역시 기장군 기장읍 차성로344번길,6,,2671025021101500017003518,,부산광역시 기장군 기장읍 차성로344번길 6,619905,46061,,3,,129.214194641987,35.2479662024132
MA010120220812731367,PS스포츠,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530660,주례2동,2653010600,주례동,2653010600100050017,1,대지,5,17,부산광역시 사상구 주례동 5-17,265304187293,부산광역시 사상구 백양대로357번길,33,,,퀸덤팰리스,부산광역시 사상구 백양대로357번길 33,617832,46998,,,,129.01463607214,35.1531372990179
MA010120220807929464,폴닥터짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440590,신호동,2644011700,신호동,2644011700102150000,1,대지,215,,부산광역시 강서구 신호동 215,264403136057,부산광역시 강서구 신호산단2로,21,,2644011700102150000000001,허브원,부산광역시 강서구 신호산단2로 21,618290,46759,,3,,128.877792893506,35.0870612874807
MA010120220806726799,피티의신,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470650,연산1동,2647010200,연산동,2647010200105820060,1,대지,582,60,부산광역시 연제구 연산동 582-60,264703130026,부산광역시 연제구 반송로,81,,2647010200105820060019796,,부산광역시 연제구 반송로 81,611821,47518,,2,,129.087818023532,35.1911701940526
MA010120220813535031,메이저핏,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26110,중구,26110530,대청동,2611011600,대청동1가,2611011600100340001,1,대지,34,1,부산광역시 중구 대청동1가 34-1,261103125010,부산광역시 중구 대청로,109,,2611011600100340001001871,,부산광역시 중구 대청로 109,600091,48932,,2,,129.032022691043,35.1030661335249
MA010120220809203844,갓바디휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380550,당리동,2638010200,당리동,2638010200103160027,1,대지,316,27,부산광역시 사하구 당리동 316-27,263802006002,부산광역시 사하구 낙동대로,410,,2638010200103160027000001,,부산광역시 사하구 낙동대로 410,604828,49327,,1,,128.973573269947,35.1039059114296
MA010120220811447001,나아짐운동센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117760001,1,대지,1776,1,부산광역시 해운대구 중동 1776-1,263503133039,부산광역시 해운대구 좌동순환로,473,,2635010600117760001014497,해운대비치로데오아울렛,부산광역시 해운대구 좌동순환로 473,612851,48097,,3,,129.169416960702,35.1636654137467
MA010120220806811227,스탠다드짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500105560015,1,대지,556,15,부산광역시 수영구 남천동 556-15,265002006014,부산광역시 수영구 황령대로,497,,2650010500105560015001690,제,부산광역시 수영구 황령대로 497,613819,48313,,,,129.108173639803,35.1381721134212
MA010120220802486752,레인보우프로젝트남산지점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26410,금정구,26410670,남산동,2641010400,남산동,2641010400100930001,1,대지,93,1,부산광역시 금정구 남산동 93-1,264103130022,부산광역시 금정구 금강로,700,,2641010400100930001035010,,부산광역시 금정구 금강로 700,609811,46220,,4,,129.089296738934,35.269832843324
MA010120220813798613,에이핏피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290570,용호1동,2629010700,용호동,2629010700109570001,1,대지,957,1,부산광역시 남구 용호동 957-1,262903131015,부산광역시 남구 분포로,115,,2629010700109570001000001,힐탑탑플레이스,부산광역시 남구 분포로 115,608091,48515,,,,129.112725278766,35.1321902475945
MA010120220809861992,피티가치4,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800114280043,1,대지,1428,43,부산광역시 동래구 온천동 1428-43,262602006006,부산광역시 동래구 충렬대로,103,,2626010800114280043011129,,부산광역시 동래구 충렬대로 103,607837,47731,,3,,129.072239321604,35.2070909293056
